Evaluation Setup: /home/mmenning/working/evalXMLs/uniformSetupZeroBuf.xml 
Index Base: /home/mmenning/working/evalXMLs/sequential/base.xml 
5	4096	0	0	10900	30958321	10900000	10900000
5	4096	0	0	20800	89387026	20800000	20800000
5	4096	0	0	30700	102230798	30700000	30700000
5	4096	0	0	40600	260616557	40600000	40600000
5	4096	0	0	50500	178283993	50500000	50500000
5	4096	0	0	60400	235602278	60400000	60400000
5	4096	0	0	70300	431266587	70300000	70300000
5	4096	0	0	80200	627433047	80200000	80200000
5	4096	0	0	90100	457641968	90100000	90100000
5	4096	0	0	100000	256102169	100000000	100000000
5	4096	0	1	10900	31751558	10900000	10900000
5	4096	0	1	20800	79626382	20800000	20800000
5	4096	0	1	30700	132154826	30700000	30700000
5	4096	0	1	40600	155220599	40600000	40600000
5	4096	0	1	50500	325009028	50500000	50500000
5	4096	0	1	60400	388106094	60400000	60400000
5	4096	0	1	70300	556269482	70300000	70300000
5	4096	0	1	80200	127836908	80200000	80200000
5	4096	0	1	90100	308508035	90100000	90100000
5	4096	0	1	100000	534485538	100000000	100000000
5	4096	0	2	10900	31854248	10900000	10900000
5	4096	0	2	20800	88089392	20800000	20800000
5	4096	0	2	30700	172120027	30700000	30700000
5	4096	0	2	40600	140812495	40600000	40600000
5	4096	0	2	50500	265666343	50500000	50500000
5	4096	0	2	60400	248116899	60400000	60400000
5	4096	0	2	70300	213224632	70300000	70300000
5	4096	0	2	80200	409084384	80200000	80200000
5	4096	0	2	90100	613049010	90100000	90100000
5	4096	0	2	100000	678131214	100000000	100000000
5	4096	0	3	10900	29957404	10900000	10900000
5	4096	0	3	20800	85270024	20800000	20800000
5	4096	0	3	30700	123879109	30700000	30700000
5	4096	0	3	40600	254026029	40600000	40600000
5	4096	0	3	50500	136109695	50500000	50500000
5	4096	0	3	60400	275486415	60400000	60400000
5	4096	0	3	70300	471281672	70300000	70300000
5	4096	0	3	80200	667450252	80200000	80200000
5	4096	0	3	90100	194708572	90100000	90100000
5	4096	0	3	100000	399288721	100000000	100000000
5	4096	0	4	10900	28827718	10900000	10900000
5	4096	0	4	20800	81607037	20800000	20800000
5	4096	0	4	30700	109285631	30700000	30700000
5	4096	0	4	40600	234220278	40600000	40600000
5	4096	0	4	50500	243836685	50500000	50500000
5	4096	0	4	60400	427847254	60400000	60400000
5	4096	0	4	70300	361370714	70300000	70300000
5	4096	0	4	80200	184068827	80200000	80200000
5	4096	0	4	90100	387916154	90100000	90100000
5	4096	0	4	100000	678831850	100000000	100000000
5	4096	0	5	10900	28569341	10900000	10900000
5	4096	0	5	20800	87414294	20800000	20800000
5	4096	0	5	30700	148854915	30700000	30700000
5	4096	0	5	40600	125809059	40600000	40600000
5	4096	0	5	50500	331115338	50500000	50500000
5	4096	0	5	60400	122169132	60400000	60400000
5	4096	0	5	70300	292526136	70300000	70300000
5	4096	0	5	80200	488527241	80200000	80200000
5	4096	0	5	90100	692365213	90100000	90100000
5	4096	0	5	100000	316008169	100000000	100000000
5	4096	0	6	10900	28412836	10900000	10900000
5	4096	0	6	20800	76668558	20800000	20800000
5	4096	0	6	30700	174760427	30700000	30700000
5	4096	0	6	40600	169056877	40600000	40600000
5	4096	0	6	50500	206468722	50500000	50500000
5	4096	0	6	60400	315340934	60400000	60400000
5	4096	0	6	70300	511244609	70300000	70300000
5	4096	0	6	80200	507181227	80200000	80200000
5	4096	0	6	90100	165624279	90100000	90100000
5	4096	0	6	100000	401867126	100000000	100000000
5	4096	0	7	10900	29119465	10900000	10900000
5	4096	0	7	20800	90019919	20800000	20800000
5	4096	0	7	30700	104551080	30700000	30700000
5	4096	0	7	40600	281051028	40600000	40600000
5	4096	0	7	50500	155235544	50500000	50500000
5	4096	0	7	60400	467523459	60400000	60400000
5	4096	0	7	70300	176125751	70300000	70300000
5	4096	0	7	80200	263927534	80200000	80200000
5	4096	0	7	90100	467462815	90100000	90100000
5	4096	0	7	100000	680731451	100000000	100000000
5	4096	0	8	10900	30449863	10900000	10900000
5	4096	0	8	20800	73625875	20800000	20800000
5	4096	0	8	30700	115112797	30700000	30700000
5	4096	0	8	40600	201270930	40600000	40600000
5	4096	0	8	50500	250138414	50500000	50500000
5	4096	0	8	60400	176684741	60400000	60400000
5	4096	0	8	70300	372400091	70300000	70300000
5	4096	0	8	80200	568533019	80200000	80200000
5	4096	0	8	90100	663153620	90100000	90100000
5	4096	0	8	100000	254646366	100000000	100000000
5	4096	0	9	10900	29996191	10900000	10900000
5	4096	0	9	20800	92224947	20800000	20800000
5	4096	0	9	30700	161329349	30700000	30700000
5	4096	0	9	40600	111901711	40600000	40600000
5	4096	0	9	50500	280357234	50500000	50500000
5	4096	0	9	60400	355084342	60400000	60400000
5	4096	0	9	70300	550897502	70300000	70300000
5	4096	0	9	80200	272119903	80200000	80200000
5	4096	0	9	90100	242879708	90100000	90100000
5	4096	0	9	100000	545651631	100000000	100000000
5	4096	0	10	10900	30108546	10900000	10900000
5	4096	0	10	20800	72693523	20800000	20800000
5	4096	0	10	30700	156141321	30700000	30700000
5	4096	0	10	40600	201955195	40600000	40600000
5	4096	0	10	50500	204710067	50500000	50500000
5	4096	0	10	60400	380819781	60400000	60400000
5	4096	0	10	70300	149432466	70300000	70300000
5	4096	0	10	80200	343140066	80200000	80200000
5	4096	0	10	90100	547050401	90100000	90100000
5	4096	0	10	100000	804545002	100000000	100000000
5	4096	0	11	10900	30928566	10900000	10900000
5	4096	0	11	20800	91391080	20800000	20800000
5	4096	0	11	30700	97408948	30700000	30700000
5	4096	0	11	40600	267450983	40600000	40600000
5	4096	0	11	50500	161810623	50500000	50500000
5	4096	0	11	60400	242333109	60400000	60400000
5	4096	0	11	70300	438581019	70300000	70300000
5	4096	0	11	80200	634513409	80200000	80200000
5	4096	0	11	90100	408609785	90100000	90100000
5	4096	0	11	100000	269293826	100000000	100000000
5	4096	0	12	10900	31270268	10900000	10900000
5	4096	0	12	20800	75155332	20800000	20800000
5	4096	0	12	30700	126022716	30700000	30700000
5	4096	0	12	40600	168561676	40600000	40600000
5	4096	0	12	50500	314982506	50500000	50500000
5	4096	0	12	60400	394347074	60400000	60400000
5	4096	0	12	70300	528487619	70300000	70300000
5	4096	0	12	80200	130670410	80200000	80200000
5	4096	0	12	90100	321849925	90100000	90100000
5	4096	0	12	100000	546183196	100000000	100000000
5	4096	0	13	10900	31187873	10900000	10900000
5	4096	0	13	20800	89551136	20800000	20800000
5	4096	0	13	30700	167045637	30700000	30700000
5	4096	0	13	40600	131462813	40600000	40600000
5	4096	0	13	50500	278348180	50500000	50500000
5	4096	0	13	60400	222420505	60400000	60400000
5	4096	0	13	70300	226843406	70300000	70300000
5	4096	0	13	80200	422670075	80200000	80200000
5	4096	0	13	90100	626361965	90100000	90100000
5	4096	0	13	100000	630522926	100000000	100000000
5	4096	0	14	10900	32322377	10900000	10900000
5	4096	0	14	20800	80838756	20800000	20800000
5	4096	0	14	30700	133112625	30700000	30700000
5	4096	0	14	40600	238299197	40600000	40600000
5	4096	0	14	50500	147487883	50500000	50500000
5	4096	0	14	60400	282068022	60400000	60400000
5	4096	0	14	70300	478047606	70300000	70300000
5	4096	0	14	80200	671560487	80200000	80200000
5	4096	0	14	90100	156755436	90100000	90100000
5	4096	0	14	100000	411792021	100000000	100000000
5	4096	0	15	10900	31008665	10900000	10900000
5	4096	0	15	20800	86232603	20800000	20800000
5	4096	0	15	30700	108219575	30700000	30700000
5	4096	0	15	40600	247491709	40600000	40600000
5	4096	0	15	50500	230335500	50500000	50500000
5	4096	0	15	60400	434088677	60400000	60400000
5	4096	0	15	70300	328463419	70300000	70300000
5	4096	0	15	80200	198066273	80200000	80200000
5	4096	0	15	90100	401745892	90100000	90100000
5	4096	0	15	100000	690839875	100000000	100000000
5	4096	0	16	10900	29249376	10900000	10900000
5	4096	0	16	20800	85250206	20800000	20800000
5	4096	0	16	30700	141747821	30700000	30700000
5	4096	0	16	40600	136946132	40600000	40600000
5	4096	0	16	50500	322521473	50500000	50500000
5	4096	0	16	60400	124098713	60400000	60400000
5	4096	0	16	70300	306333573	70300000	70300000
5	4096	0	16	80200	502208060	80200000	80200000
5	4096	0	16	90100	705745333	90100000	90100000
5	4096	0	16	100000	271724322	100000000	100000000
5	4096	0	17	10900	28826488	10900000	10900000
5	4096	0	17	20800	80361768	20800000	20800000
5	4096	0	17	30700	174788119	30700000	30700000
5	4096	0	17	40600	156985745	40600000	40600000
5	4096	0	17	50500	220060443	50500000	50500000
5	4096	0	17	60400	321966031	60400000	60400000
5	4096	0	17	70300	517747430	70300000	70300000
5	4096	0	17	80200	467320446	80200000	80200000
5	4096	0	17	90100	178109663	90100000	90100000
5	4096	0	17	100000	413300303	100000000	100000000
5	4096	0	18	10900	28356156	10900000	10900000
5	4096	0	18	20800	87205646	20800000	20800000
5	4096	0	18	30700	112440371	30700000	30700000
5	4096	0	18	40600	272908713	40600000	40600000
5	4096	0	18	50500	154912081	50500000	50500000
5	4096	0	18	60400	474089043	60400000	60400000
5	4096	0	18	70300	147864993	70300000	70300000
5	4096	0	18	80200	277202919	80200000	80200000
5	4096	0	18	90100	480842206	90100000	90100000
5	4096	0	18	100000	692734312	100000000	100000000
5	4096	0	19	10900	28731280	10900000	10900000
5	4096	0	19	20800	76036020	20800000	20800000
5	4096	0	19	30700	111566526	30700000	30700000
5	4096	0	19	40600	214715414	40600000	40600000
5	4096	0	19	50500	233809440	50500000	50500000
5	4096	0	19	60400	190133019	60400000	60400000
5	4096	0	19	70300	385826643	70300000	70300000
5	4096	0	19	80200	581909514	80200000	80200000
5	4096	0	19	90100	623049191	90100000	90100000
5	4096	0	19	100000	267633911	100000000	100000000
5	4096	0	20	10900	29501621	10900000	10900000
5	4096	0	20	20800	90356050	20800000	20800000
5	4096	0	20	30700	158692912	30700000	30700000
5	4096	0	20	40600	113276610	40600000	40600000
5	4096	0	20	50500	293518903	50500000	50500000
5	4096	0	20	60400	361691853	60400000	60400000
5	4096	0	20	70300	557503958	70300000	70300000
5	4096	0	20	80200	234657165	80200000	80200000
5	4096	0	20	90100	255991623	90100000	90100000
5	4096	0	20	100000	557450815	100000000	100000000
5	4096	0	21	10900	30178826	10900000	10900000
5	4096	0	21	20800	73262280	20800000	20800000
5	4096	0	21	30700	164877268	30700000	30700000
5	4096	0	21	40600	187779614	40600000	40600000
5	4096	0	21	50500	217053614	50500000	50500000
5	4096	0	21	60400	352549755	60400000	60400000
5	4096	0	21	70300	161926541	70300000	70300000
5	4096	0	21	80200	356735348	80200000	80200000
5	4096	0	21	90100	560777709	90100000	90100000
5	4096	0	21	100000	774568961	100000000	100000000
5	4096	0	22	10900	29824532	10900000	10900000
5	4096	0	22	20800	92628893	20800000	20800000
5	4096	0	22	30700	97628027	30700000	30700000
5	4096	0	22	40600	274084303	40600000	40600000
5	4096	0	22	50500	144852099	50500000	50500000
5	4096	0	22	60400	249192619	60400000	60400000
5	4096	0	22	70300	445003872	70300000	70300000
5	4096	0	22	80200	641027729	80200000	80200000
5	4096	0	22	90100	365085664	90100000	90100000
5	4096	0	22	100000	281884371	100000000	100000000
5	4096	0	23	10900	30656597	10900000	10900000
5	4096	0	23	20800	72466642	20800000	20800000
5	4096	0	23	30700	120766617	30700000	30700000
5	4096	0	23	40600	182246987	40600000	40600000
5	4096	0	23	50500	301412758	50500000	50500000
5	4096	0	23	60400	401634400	60400000	60400000
5	4096	0	23	70300	495398537	70300000	70300000
5	4096	0	23	80200	137938227	80200000	80200000
5	4096	0	23	90100	335868311	90100000	90100000
5	4096	0	23	100000	558168468	100000000	100000000
5	4096	0	24	10900	31483344	10900000	10900000
5	4096	0	24	20800	90908876	20800000	20800000
5	4096	0	24	30700	162512260	30700000	30700000
5	4096	0	24	40600	122288486	40600000	40600000
5	4096	0	24	50500	290726218	50500000	50500000
5	4096	0	24	60400	197539669	60400000	60400000
5	4096	0	24	70300	239777334	70300000	70300000
5	4096	0	24	80200	436218122	80200000	80200000
5	4096	0	24	90100	639963154	90100000	90100000
5	4096	0	24	100000	584309918	100000000	100000000
5	4096	0	25	10900	31214488	10900000	10900000
5	4096	0	25	20800	75644918	20800000	20800000
5	4096	0	25	30700	142237817	30700000	30700000
5	4096	0	25	40600	223201232	40600000	40600000
5	4096	0	25	50500	158616227	50500000	50500000
5	4096	0	25	60400	288451682	60400000	60400000
5	4096	0	25	70300	484547302	70300000	70300000
5	4096	0	25	80200	654704616	80200000	80200000
5	4096	0	25	90100	139372878	90100000	90100000
5	4096	0	25	100000	425026341	100000000	100000000
5	4096	0	26	10900	31454918	10900000	10900000
5	4096	0	26	20800	89319188	20800000	20800000
5	4096	0	26	30700	104745960	30700000	30700000
5	4096	0	26	40600	257453245	40600000	40600000
5	4096	0	26	50500	214482224	50500000	50500000
5	4096	0	26	60400	441158731	60400000	60400000
5	4096	0	26	70300	295893428	70300000	70300000
5	4096	0	26	80200	211267813	80200000	80200000
5	4096	0	26	90100	415275524	90100000	90100000
5	4096	0	26	100000	703494502	100000000	100000000
5	4096	0	27	10900	32219615	10900000	10900000
5	4096	0	27	20800	82252288	20800000	20800000
5	4096	0	27	30700	134619938	30700000	30700000
5	4096	0	27	40600	149581662	40600000	40600000
5	4096	0	27	50500	309030388	50500000	50500000
5	4096	0	27	60400	130854873	60400000	60400000
5	4096	0	27	70300	319425309	70300000	70300000
5	4096	0	27	80200	515373860	80200000	80200000
5	4096	0	27	90100	719536294	90100000	90100000
5	4096	0	27	100000	229195664	100000000	100000000
5	4096	0	28	10900	30201022	10900000	10900000
5	4096	0	28	20800	85425860	20800000	20800000
5	4096	0	28	30700	172606054	30700000	30700000
5	4096	0	28	40600	145361239	40600000	40600000
5	4096	0	28	50500	231328677	50500000	50500000
5	4096	0	28	60400	328542704	60400000	60400000
5	4096	0	28	70300	524503382	70300000	70300000
5	4096	0	28	80200	425666457	80200000	80200000
5	4096	0	28	90100	190765242	90100000	90100000
5	4096	0	28	100000	426617279	100000000	100000000
5	4096	0	29	10900	29089670	10900000	10900000
5	4096	0	29	20800	85803300	20800000	20800000
5	4096	0	29	30700	119754704	30700000	30700000
5	4096	0	29	40600	259412014	40600000	40600000
5	4096	0	29	50500	161448784	50500000	50500000
5	4096	0	29	60400	472265136	60400000	60400000
5	4096	0	29	70300	128177690	70300000	70300000
5	4096	0	29	80200	290393519	80200000	80200000
5	4096	0	29	90100	493987675	90100000	90100000
5	4096	0	29	100000	704723918	100000000	100000000
5	4096	0	30	10900	29081484	10900000	10900000
5	4096	0	30	20800	79524363	20800000	20800000
5	4096	0	30	30700	110009708	30700000	30700000
5	4096	0	30	40600	228142230	40600000	40600000
5	4096	0	30	50500	219672379	50500000	50500000
5	4096	0	30	60400	203262130	60400000	60400000
5	4096	0	30	70300	399099970	70300000	70300000
5	4096	0	30	80200	595196154	80200000	80200000
5	4096	0	30	90100	581776409	90100000	90100000
5	4096	0	30	100000	283831972	100000000	100000000
5	4096	0	31	10900	28616130	10900000	10900000
5	4096	0	31	20800	88226904	20800000	20800000
5	4096	0	31	30700	151725340	30700000	30700000
5	4096	0	31	40600	121577681	40600000	40600000
5	4096	0	31	50500	306180197	50500000	50500000
5	4096	0	31	60400	368324315	60400000	60400000
5	4096	0	31	70300	564557763	70300000	70300000
5	4096	0	31	80200	199091249	80200000	80200000
5	4096	0	31	90100	269370256	90100000	90100000
